,Unnamed: 0,authorid,author,date,content
318,331,659929323418943498,_breanna_,10/23/2021 6:03 PM,let's plan for 7:30
319,332,655867288913969162,bananaabread,10/23/2021 6:03 PM,OKK
320,333,655867288913969162,bananaabread,10/24/2021 7:29 PM,IT IS
321,334,655867288913969162,bananaabread,10/24/2021 7:29 PM,7:29
322,335,655867288913969162,bananaabread,10/24/2021 7:30 PM,Where are you brenaaaaa
323,336,655867288913969162,bananaabread,10/24/2021 7:32 PM,Where art thou
324,337,655867288913969162,bananaabread,10/24/2021 7:32 PM,BRENA
325,338,659929323418943498,_breanna_,10/24/2021 7:32 PM,cominggg
326,339,659929323418943498,_breanna_,10/24/2021 7:33 PM,setting up
327,340,655867288913969162,bananaabread,10/24/2021 7:33 PM,Moms also on the phone with Kenisha and yk how load she talks on the phone soooo
328,341,659929323418943498,_breanna_,10/24/2021 7:33 PM,lmaoo yeah i know
329,343,655867288913969162,bananaabread,10/24/2021 7:37 PM,TURN YOUR CAPTIONS OFF GOOFY
330,344,659929323418943498,_breanna_,10/24/2021 7:38 PM,your on thin ice
331,345,655867288913969162,bananaabread,10/24/2021 7:39 PM,You’re*
332,346,655867288913969162,bananaabread,10/24/2021 7:39 PM,Talk to me when you can type correctly 🙄
333,347,659929323418943498,_breanna_,10/24/2021 7:39 PM,🔫
334,348,655867288913969162,bananaabread,10/24/2021 7:42 PM,IF YOUR TALKING TO ME YOU GOTTA SPEAK UP
335,349,659929323418943498,_breanna_,10/24/2021 7:42 PM,can you hear
336,350,659929323418943498,_breanna_,10/24/2021 7:42 PM,me
337,351,655867288913969162,bananaabread,10/24/2021 7:43 PM,YES BUT ITS VERY QUIET
338,352,655867288913969162,bananaabread,10/24/2021 7:43 PM,TURN YOUR MICROPHONE VOLUME UP
339,353,659929323418943498,_breanna_,10/24/2021 7:43 PM,im all the way
340,354,659929323418943498,_breanna_,10/24/2021 7:43 PM,up
341,355,659929323418943498,_breanna_,10/24/2021 7:43 PM,my headphones are glitching
342,356,655867288913969162,bananaabread,10/24/2021 7:44 PM,Then get new headphones 🙄
343,357,655867288913969162,bananaabread,10/24/2021 7:44 PM,I CANT HERE YOU
344,358,659929323418943498,_breanna_,10/24/2021 7:44 PM,pk
345,359,659929323418943498,_breanna_,10/24/2021 7:44 PM,ok
346,361,655867288913969162,bananaabread,10/24/2021 7:55 PM,This was Joker leaving the rest of the group to talk to that Pinocchio nose guy
347,362,655867288913969162,bananaabread,10/24/2021 8:03 PM,💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯
348,363,655867288913969162,bananaabread,10/24/2021 8:04 PM,Lettuce fight
349,364,655867288913969162,bananaabread,10/24/2021 8:10 PM,PAUSE
350,365,655867288913969162,bananaabread,10/24/2021 8:10 PM,THE
351,366,655867288913969162,bananaabread,10/24/2021 8:10 PM,VID
352,367,655867288913969162,bananaabread,10/24/2021 8:10 PM,I HAVE SOMETHING VERY IMPORTANT TO ASK YOU
353,368,655867288913969162,bananaabread,10/24/2021 8:19 PM,Guess if Im on computer or phone rn
354,369,659929323418943498,_breanna_,10/24/2021 8:19 PM,phone?
355,370,655867288913969162,bananaabread,10/24/2021 8:19 PM,WRONG.
356,371,659929323418943498,_breanna_,10/24/2021 8:19 PM,oh you finally downloaded discord for your computer
357,372,655867288913969162,bananaabread,10/24/2021 8:19 PM,yesss
358,373,659929323418943498,_breanna_,10/24/2021 8:19 PM,are you also signed in on your phone?
359,374,655867288913969162,bananaabread,10/24/2021 8:20 PM,I CAN SWITCH FROM COMPUTER TO PHONE WHENEVER
360,375,659929323418943498,_breanna_,10/24/2021 8:20 PM,discord shows you're on your phone
361,376,659929323418943498,_breanna_,10/24/2021 8:20 PM,oh okayyyy
362,377,655867288913969162,bananaabread,10/24/2021 8:20 PM,You will never know what the truth is
363,378,659929323418943498,_breanna_,10/24/2021 8:20 PM,hmmmmm
364,379,659929323418943498,_breanna_,10/24/2021 8:20 PM,that's sussy
365,380,655867288913969162,bananaabread,10/24/2021 8:20 PM,amogus
366,381,659929323418943498,_breanna_,10/24/2021 8:20 PM,lmaooo
367,382,655867288913969162,bananaabread,10/24/2021 8:26 PM,HIIII
368,383,659929323418943498,_breanna_,10/24/2021 8:26 PM,👀
369,384,655867288913969162,bananaabread,10/24/2021 8:27 PM,Byeee 🥭
370,385,659929323418943498,_breanna_,10/24/2021 8:27 PM,🥺
371,386,655867288913969162,bananaabread,10/24/2021 8:27 PM,🍧I want to eat this emoji
372,387,655867288913969162,bananaabread,10/24/2021 8:29 PM,WHERES KAMOSHIDA
373,388,655867288913969162,bananaabread,10/24/2021 8:29 PM,WHERE IS HE HIDING
374,389,659929323418943498,_breanna_,10/24/2021 8:29 PM,OMGG
375,390,659929323418943498,_breanna_,10/24/2021 8:29 PM,yo
376,391,659929323418943498,_breanna_,10/24/2021 8:29 PM,do you know about the secret route in deltarune chpt 2?
377,392,655867288913969162,bananaabread,10/24/2021 8:29 PM,Which one idk
378,393,659929323418943498,_breanna_,10/24/2021 8:29 PM,where you use noelle to kill everyone
379,394,655867288913969162,bananaabread,10/24/2021 8:30 PM,NO??
380,395,659929323418943498,_breanna_,10/24/2021 8:30 PM,lmaooo
381,396,659929323418943498,_breanna_,10/24/2021 8:30 PM,it's called
382,397,655867288913969162,bananaabread,10/24/2021 8:30 PM,I CAN MAKE NOELLE KILL PEOPLE
383,398,655867288913969162,bananaabread,10/24/2021 8:30 PM,WHAT
384,399,659929323418943498,_breanna_,10/24/2021 8:30 PM,snowgrave route
385,400,659929323418943498,_breanna_,10/24/2021 8:30 PM,look it up
386,401,655867288913969162,bananaabread,10/24/2021 8:30 PM,Wait imma search that up on my 999k dollar computer
387,402,659929323418943498,_breanna_,10/24/2021 8:31 PM,"your computer costs $1.99, don't lie"
388,403,655867288913969162,bananaabread,10/24/2021 8:32 PM,Oh mi Lordy lord
389,404,655867288913969162,bananaabread,10/24/2021 8:32 PM,IM GONNA TRY TO GET THAT ROUTE
390,405,659929323418943498,_breanna_,10/24/2021 8:32 PM,you should! the final boss is SUPER hard tho in snowgrave
391,406,655867288913969162,bananaabread,10/24/2021 8:32 PM,I can pass through it I’m pro
392,407,659929323418943498,_breanna_,10/24/2021 8:33 PM,"okay, okay I believe you"
393,408,655867288913969162,bananaabread,10/24/2021 8:33 PM,DO YOU WANT ME TO CALL YOU WHILE I TRY TO DI THE ROUTE
394,409,655867288913969162,bananaabread,10/24/2021 8:33 PM,DO*
395,410,659929323418943498,_breanna_,10/24/2021 8:34 PM,"IT DEPENDS WHEN! I'm usually either in school, studying, or doing homework"
396,411,655867288913969162,bananaabread,10/24/2021 8:34 PM,OKOK WE CAN DO IT WHEN YOUR FREE
397,412,659929323418943498,_breanna_,10/24/2021 8:35 PM,"okay! but if you don't wanna wait, then pls feel free to do it and just update me every now and then through txt. I don't wanna hold you back"
398,413,655867288913969162,bananaabread,10/24/2021 8:35 PM,Okurr
399,414,655867288913969162,bananaabread,10/24/2021 8:35 PM,OKURRR I WILL
400,415,659929323418943498,_breanna_,10/24/2021 8:35 PM,good!!
401,416,655867288913969162,bananaabread,10/24/2021 8:38 PM,SLAVES???
402,417,659929323418943498,_breanna_,10/24/2021 8:38 PM,LOLLLL
403,418,655867288913969162,bananaabread,10/24/2021 8:38 PM,racially motivated
404,419,659929323418943498,_breanna_,10/24/2021 8:38 PM,XD
405,420,659929323418943498,_breanna_,10/24/2021 8:38 PM,bruh how is kamoshida not dead after all this time
406,421,659929323418943498,_breanna_,10/24/2021 8:38 PM,end that man
407,422,655867288913969162,bananaabread,10/24/2021 8:38 PM,RIGHT
408,423,655867288913969162,bananaabread,10/24/2021 8:38 PM,DOWN WITH KAMOSHIDA
409,424,659929323418943498,_breanna_,10/24/2021 8:38 PM,EXACTLY
410,425,655867288913969162,bananaabread,10/24/2021 8:38 PM,DOWN WITH KAMOSHIDA
411,426,655867288913969162,bananaabread,10/24/2021 8:38 PM,DOWN WITH KAMOSHIDA
412,427,655867288913969162,bananaabread,10/24/2021 8:38 PM,DOWN WITH KAMOSHIDA
413,428,659929323418943498,_breanna_,10/24/2021 8:39 PM,DOWN WITH KAMOSHIDA
414,429,655867288913969162,bananaabread,10/24/2021 8:45 PM,Gasp
415,430,659929323418943498,_breanna_,10/24/2021 8:45 PM,le gasssp
416,431,655867288913969162,bananaabread,10/24/2021 8:46 PM,OOP
417,432,655867288913969162,bananaabread,10/24/2021 8:46 PM,IS HE SUMMONING A DEMON
418,433,659929323418943498,_breanna_,10/24/2021 8:46 PM,ewwwww
419,434,659929323418943498,_breanna_,10/24/2021 8:46 PM,loool
420,435,655867288913969162,bananaabread,10/24/2021 8:46 PM,they should take the candles and burn the whole room down
421,436,659929323418943498,_breanna_,10/24/2021 8:47 PM,"shoot, that's what i would do if I wasn't already in the room. im not tryna die either adsark"
422,437,655867288913969162,bananaabread,10/24/2021 8:47 PM,JUST RUN OUT OF THE ROOM
423,438,655867288913969162,bananaabread,10/24/2021 8:47 PM,IF YOU GET CAUGHT ON FIRE DROP AND ROLL
424,439,659929323418943498,_breanna_,10/24/2021 8:47 PM,bruuuh
425,440,659929323418943498,_breanna_,11/03/2021 6:32 PM,HELLO
426,441,659929323418943498,_breanna_,11/03/2021 6:32 PM,are you doing alrigght
427,442,655867288913969162,bananaabread,11/03/2021 6:41 PM,Yes I am doing very well
428,443,659929323418943498,_breanna_,11/03/2021 6:42 PM,Good to know! Love you!
429,444,655867288913969162,bananaabread,11/06/2021 5:45 PM,would you drink yoshi fart milk
430,445,659929323418943498,_breanna_,11/06/2021 5:46 PM,yes
431,446,655867288913969162,bananaabread,11/07/2021 10:48 PM,SLAYED 😍😍😍
432,447,655867288913969162,bananaabread,11/07/2021 10:48 PM,I got arrested after this
433,448,659929323418943498,_breanna_,11/07/2021 10:53 PM,this is you throwing up the peace sign?
434,449,655867288913969162,bananaabread,11/07/2021 10:53 PM,YES
435,450,659929323418943498,_breanna_,11/07/2021 10:54 PM,LOL
436,451,659929323418943498,_breanna_,11/07/2021 10:54 PM,"i'll be seeing you in therapy, i suppose"
437,452,655867288913969162,bananaabread,11/07/2021 10:54 PM,I AINT NEVER GOING TO THERAPY
438,453,659929323418943498,_breanna_,11/07/2021 10:54 PM,WE'LL SEE ABOUT THAT
439,454,659929323418943498,_breanna_,11/20/2021 8:39 PM,Hi sweetie!! I hope that you're doing well and having a good weekend. Love you!!
440,455,655867288913969162,bananaabread,11/20/2021 9:45 PM,I love you tooo
441,456,659929323418943498,_breanna_,12/10/2021 3:14 PM,"Hi Alexa, I forgot to ask you - what do you think of Persona Strikers so far?"
442,457,655867288913969162,bananaabread,12/10/2021 3:41 PM,IT IS SO SO SO SO GOOD HUT ITS ALSO RLLY HARD
443,458,655867288913969162,bananaabread,12/10/2021 3:41 PM,BUT*
444,459,655867288913969162,bananaabread,12/10/2021 3:41 PM,AND I KEEP DYING
445,460,659929323418943498,_breanna_,12/10/2021 4:19 PM,"That's good to hear!! Keep trying, it'll get easier the more you play. Glad that you're enjoying it"
446,461,655867288913969162,bananaabread,12/14/2021 6:36 PM,BREANNA.
447,462,659929323418943498,_breanna_,12/14/2021 6:36 PM,yesss?
448,463,655867288913969162,bananaabread,12/14/2021 6:37 PM,IIIII HAVE ACHIEVED VICTORY
449,464,659929323418943498,_breanna_,12/14/2021 6:37 PM,YAAAAASSS CONGRATS!! 🥳
450,465,655867288913969162,bananaabread,12/14/2021 6:37 PM,THANK YOU
451,466,659929323418943498,_breanna_,02/25/2022 1:10 AM,alexaaaaaa
452,467,659929323418943498,_breanna_,02/25/2022 1:11 AM,are you alright
453,468,655867288913969162,bananaabread,02/25/2022 8:14 AM,Breanaaaaaaa
454,469,655867288913969162,bananaabread,02/25/2022 8:14 AM,Im good
455,470,659929323418943498,_breanna_,02/25/2022 2:50 PM,Good to hear : )
456,471,655867288913969162,bananaabread,04/19/2022 2:49 PM,Brena
457,472,659929323418943498,_breanna_,04/19/2022 2:50 PM,lexa
458,474,655867288913969162,bananaabread,04/19/2022 2:51 PM,This is u
459,475,655867288913969162,bananaabread,04/19/2022 2:52 PM,BRENA WATCH THE VIDEO
460,476,659929323418943498,_breanna_,04/19/2022 2:53 PM,LMAOO
461,477,659929323418943498,_breanna_,04/19/2022 2:53 PM,"Yeaah, that's me and what about it????"
462,478,655867288913969162,bananaabread,04/19/2022 2:53 PM,NOTHING
463,479,655867288913969162,bananaabread,04/19/2022 2:53 PM,IT JSUT REMINDED ME OF U
464,480,659929323418943498,_breanna_,04/19/2022 2:53 PM,LOOLLLL
465,481,659929323418943498,_breanna_,04/19/2022 2:53 PM,are u having fun on the island
466,482,659929323418943498,_breanna_,04/19/2022 2:53 PM,you can be honesst
467,483,655867288913969162,bananaabread,04/19/2022 2:53 PM,Si
468,484,655867288913969162,bananaabread,04/19/2022 2:53 PM,I’m having fun
469,485,659929323418943498,_breanna_,04/19/2022 2:53 PM,what funn things havve you done
470,486,655867288913969162,bananaabread,04/19/2022 2:54 PM,I went climbing in dunns river falls
471,487,655867288913969162,bananaabread,04/19/2022 2:54 PM,And I ate food
472,488,655867288913969162,bananaabread,04/19/2022 2:54 PM,And I went to the beach
473,489,659929323418943498,_breanna_,04/19/2022 2:54 PM,are there other kids there
474,490,655867288913969162,bananaabread,04/19/2022 2:54 PM,Yeah
475,491,659929323418943498,_breanna_,04/19/2022 2:55 PM,okay thats good
476,492,659929323418943498,_breanna_,04/19/2022 2:55 PM,and you're staying in a resort?
477,493,655867288913969162,bananaabread,04/19/2022 2:55 PM,I was staying in a resort but I’m leaving to go to auntie Jackie’s house today
478,494,655867288913969162,bananaabread,04/19/2022 2:56 PM,With Cassidy
479,495,659929323418943498,_breanna_,04/19/2022 2:56 PM,"Oh okay, cool!"
480,496,659929323418943498,_breanna_,04/19/2022 2:56 PM,auntie jackies house is only one floor right?
481,497,659929323418943498,_breanna_,04/19/2022 2:56 PM,won't it be lou
482,498,659929323418943498,_breanna_,04/19/2022 2:56 PM,loud
483,499,655867288913969162,bananaabread,04/19/2022 2:56 PM,Yeah
484,500,655867288913969162,bananaabread,04/19/2022 2:56 PM,ITS VERY LOUD
485,501,659929323418943498,_breanna_,04/19/2022 2:56 PM,bro get back to the resort
486,502,659929323418943498,_breanna_,04/19/2022 2:56 PM,y are yall leaving
487,503,655867288913969162,bananaabread,04/19/2022 2:56 PM,I CANT BRENA
488,504,659929323418943498,_breanna_,04/19/2022 2:56 PM,YOU CAN IF YOU BELIEVE
489,505,655867288913969162,bananaabread,04/19/2022 2:57 PM,we’re leaving because auntie Susie was here too and she’s leaving TODAY so mom doesn’t want to be alone
490,506,655867288913969162,bananaabread,04/19/2022 2:57 PM,SO SHES MAKING ME LEAVE
491,507,655867288913969162,bananaabread,04/19/2022 2:57 PM,AND GO THE AUNTIE JACKIES
492,508,659929323418943498,_breanna_,04/19/2022 2:57 PM,"bro, tell that lady imma have a few words with her cuz she's making you stay in a noisy one story house"
493,509,655867288913969162,bananaabread,04/19/2022 2:58 PM,YEAH
494,510,659929323418943498,_breanna_,04/19/2022 2:58 PM,there's nowhere to escape to in a house without stairs
495,511,659929323418943498,_breanna_,04/19/2022 2:58 PM,im so sorry that you have to do this
496,512,655867288913969162,bananaabread,04/19/2022 2:58 PM,I can go outside
497,513,659929323418943498,_breanna_,04/19/2022 2:58 PM,ewww
498,514,655867288913969162,bananaabread,04/19/2022 2:58 PM,But outsides hot
499,515,655867288913969162,bananaabread,04/19/2022 2:58 PM,BRENA ITS NOT EWWW
500,516,659929323418943498,_breanna_,04/19/2022 2:58 PM,outside is GROSS
501,517,655867288913969162,bananaabread,04/19/2022 2:58 PM,YOURE GROSS
502,518,659929323418943498,_breanna_,04/19/2022 2:58 PM,YOURE RIGHT
503,519,659929323418943498,_breanna_,04/19/2022 2:59 PM,I hope you have fun either way
504,520,655867288913969162,bananaabread,04/19/2022 2:59 PM,thank you brena
505,521,659929323418943498,_breanna_,04/19/2022 2:59 PM,of coursse
506,522,659929323418943498,_breanna_,04/20/2022 3:06 PM,hi lexy
507,523,655867288913969162,bananaabread,04/20/2022 3:06 PM,Hi brena
508,524,659929323418943498,_breanna_,04/20/2022 3:06 PM,are you in aunt jackie's house?
509,525,659929323418943498,_breanna_,04/20/2022 3:06 PM,rn?
510,526,655867288913969162,bananaabread,04/20/2022 3:06 PM,Yeah
511,527,659929323418943498,_breanna_,04/20/2022 3:06 PM,does it suck?
512,528,655867288913969162,bananaabread,04/20/2022 3:06 PM,No
513,529,659929323418943498,_breanna_,04/20/2022 3:07 PM,oh reallly?
514,530,655867288913969162,bananaabread,04/20/2022 3:07 PM,Yeah brena
515,531,659929323418943498,_breanna_,04/20/2022 3:07 PM,how? are you having fun?
516,532,655867288913969162,bananaabread,04/20/2022 3:07 PM,I’m living life
517,533,655867288913969162,bananaabread,04/20/2022 3:07 PM,So yes
518,534,655867288913969162,bananaabread,04/20/2022 3:07 PM,I am having fun
519,535,659929323418943498,_breanna_,04/20/2022 3:07 PM,that's sus
520,536,655867288913969162,bananaabread,04/20/2022 3:07 PM,NO ITS NOT
521,537,659929323418943498,_breanna_,04/20/2022 3:08 PM,YES IT IS
522,538,655867288913969162,bananaabread,04/20/2022 3:08 PM,Brena
523,539,659929323418943498,_breanna_,04/20/2022 3:08 PM,what have you done today?
524,540,655867288913969162,bananaabread,04/20/2022 3:08 PM,I HAVENT DONE ANYTHING BUT SHOWER AND EAT BRENA
525,541,659929323418943498,_breanna_,04/20/2022 3:09 PM,hmmmm
526,542,655867288913969162,bananaabread,04/20/2022 3:09 PM,and the fan in the room im in isnt helping the heat
527,543,659929323418943498,_breanna_,04/20/2022 3:09 PM,are you hanging with kassidy?
528,544,655867288913969162,bananaabread,04/20/2022 3:09 PM,Yeah
529,545,659929323418943498,_breanna_,04/20/2022 3:09 PM,is she cool?
530,546,659929323418943498,_breanna_,04/20/2022 3:09 PM,how old is she?
531,547,659929323418943498,_breanna_,04/20/2022 3:09 PM,i haven't seen her in a whiel
532,548,659929323418943498,_breanna_,04/20/2022 3:09 PM,while
533,549,655867288913969162,bananaabread,04/20/2022 3:09 PM,Yeah she’s cool and she’s 14
534,550,659929323418943498,_breanna_,04/20/2022 3:10 PM,oh okay so you're basically the same age
535,551,659929323418943498,_breanna_,04/20/2022 3:10 PM,does cj still live with yall?
536,552,655867288913969162,bananaabread,04/20/2022 3:10 PM,Yeah
537,553,659929323418943498,_breanna_,04/20/2022 3:10 PM,how old is HE?
538,554,655867288913969162,bananaabread,04/20/2022 3:10 PM,Idk
539,555,659929323418943498,_breanna_,04/20/2022 3:10 PM,fair
540,556,659929323418943498,_breanna_,04/20/2022 3:10 PM,is aunt jackie cool?
541,557,655867288913969162,bananaabread,04/20/2022 3:10 PM,yeah
542,558,659929323418943498,_breanna_,04/20/2022 3:10 PM,is her cooking still good?
543,559,655867288913969162,bananaabread,04/20/2022 3:10 PM,IVE SAID YEAH SO MANY TIMES BRENA
544,560,659929323418943498,_breanna_,04/20/2022 3:10 PM,ANSWER MY QUESTIONS 🔫
545,561,655867288913969162,bananaabread,04/20/2022 3:11 PM,YEAH HER COOKINGS GOOD
546,562,659929323418943498,_breanna_,04/20/2022 3:11 PM,am i distracting you from something?
547,563,655867288913969162,bananaabread,04/20/2022 3:11 PM,naur
548,564,659929323418943498,_breanna_,04/20/2022 3:11 PM,that's what i THOUGHT
549,565,655867288913969162,bananaabread,04/20/2022 3:11 PM,ARE YOU A GOVERNMENT AGENT OR SOMETHING
550,566,655867288913969162,bananaabread,04/20/2022 3:11 PM,WHY YOU SAKING SO MUCH
551,567,659929323418943498,_breanna_,04/20/2022 3:11 PM,MAYBE
552,568,655867288913969162,bananaabread,04/20/2022 3:11 PM,AKING
553,569,655867288913969162,bananaabread,04/20/2022 3:11 PM,ASKING
554,570,659929323418943498,_breanna_,04/20/2022 3:11 PM,cuz i wanna know your experience
555,571,659929323418943498,_breanna_,04/20/2022 3:11 PM,cuz i remember being bored in jamaica when i was younger
556,572,659929323418943498,_breanna_,04/20/2022 3:11 PM,and wonderinng why i was even there
557,573,655867288913969162,bananaabread,04/20/2022 3:12 PM,These are questions you don’t even need the answer to though 🙄
558,574,655867288913969162,bananaabread,04/20/2022 3:12 PM,Go to sleep
559,575,659929323418943498,_breanna_,04/20/2022 3:12 PM,bruh it's 3:12pm
560,576,659929323418943498,_breanna_,04/20/2022 3:12 PM,I just want you to haave fun
561,577,655867288913969162,bananaabread,04/20/2022 3:12 PM,You’re 3:12 pm
562,578,659929323418943498,_breanna_,04/20/2022 3:12 PM,and not waste your spring break
563,579,659929323418943498,_breanna_,04/20/2022 3:12 PM,so true
564,580,659929323418943498,_breanna_,04/20/2022 3:13 PM,"WHATEVER, just continue doing what you're doinng"
565,581,659929323418943498,_breanna_,04/20/2022 3:13 PM,and have a good day
566,582,655867288913969162,bananaabread,04/20/2022 3:13 PM,Ok brena
567,583,655867288913969162,bananaabread,04/20/2022 3:13 PM,Have a amazing amazing day
568,584,659929323418943498,_breanna_,04/20/2022 3:13 PM,Thank you!
569,585,659929323418943498,_breanna_,04/27/2022 10:11 PM,GOOD LUCK TOMORROW
570,586,659929323418943498,_breanna_,04/27/2022 10:11 PM,YOU'RE GONNA DO AMAZING
571,587,659929323418943498,_breanna_,04/27/2022 10:11 PM,❤️
572,588,655867288913969162,bananaabread,04/27/2022 10:11 PM,HOW DID YOU REMEMBER THE DATE
573,589,655867288913969162,bananaabread,04/27/2022 10:11 PM,THANK YOU BRENA
574,590,659929323418943498,_breanna_,04/27/2022 10:11 PM,CUZ YOU TOLD ME
575,591,659929323418943498,_breanna_,04/27/2022 10:11 PM,OF COURSE! LOVE YOU!
576,592,655867288913969162,bananaabread,04/27/2022 10:11 PM,YEAH BUT THAT WAS LONG AGO
577,593,659929323418943498,_breanna_,04/27/2022 10:11 PM,NOT LONG ENOUGH
578,594,659929323418943498,_breanna_,04/28/2022 10:13 PM,"Hi darling, how was the show?!"
579,595,655867288913969162,bananaabread,04/28/2022 10:13 PM,Hello brena
580,596,655867288913969162,bananaabread,04/28/2022 10:13 PM,IT WAS SO FUN
581,597,659929323418943498,_breanna_,04/28/2022 10:14 PM,OMG THATS GREAT
582,598,659929323418943498,_breanna_,04/28/2022 10:14 PM,Glad to hear!! Did mom and dad enjoy?
583,599,655867288913969162,bananaabread,04/28/2022 10:14 PM,Yes they enjoyed
584,600,659929323418943498,_breanna_,04/28/2022 10:14 PM,YAAY
585,601,659929323418943498,_breanna_,04/28/2022 10:14 PM,I hope you have an amazing show tomorrow too!
586,602,659929323418943498,_breanna_,04/28/2022 10:14 PM,Have a great night
587,603,655867288913969162,bananaabread,04/28/2022 10:15 PM,I HOPE SO TOO
588,604,655867288913969162,bananaabread,04/28/2022 10:15 PM,GN
589,605,659929323418943498,_breanna_,04/28/2022 10:15 PM,❤️❤️❤️
590,606,655867288913969162,bananaabread,04/29/2022 9:33 PM,BREANNA I SLAYED THE PLAY TODAY
591,607,659929323418943498,_breanna_,04/29/2022 9:38 PM,YAAAYYYYYYYY
592,608,659929323418943498,_breanna_,04/29/2022 9:38 PM,WHAT HAPPENED
593,609,655867288913969162,bananaabread,04/29/2022 9:39 PM,I DID ALL MY LINES AND I SANG THE SONG  GOOD AND IT WAS RLLY RLLY FUN
594,610,659929323418943498,_breanna_,04/29/2022 9:39 PM,AMAZING JOB!!! IM SO PROUD OF YOU! I wish there was a recording of some sort!
595,611,659929323418943498,_breanna_,04/29/2022 9:39 PM,Did Aunt Em have a solo song??
596,612,655867288913969162,bananaabread,04/29/2022 9:39 PM,SHE HAD A DUET WITH DOROTHY
597,613,659929323418943498,_breanna_,04/29/2022 9:39 PM,OH THAT'S SO COOL!!
598,614,659929323418943498,_breanna_,04/29/2022 9:40 PM,what's the song called?
599,615,655867288913969162,bananaabread,04/29/2022 9:40 PM,ITS CALLED OVER THE RAINBOW REPRISE
600,616,655867288913969162,bananaabread,04/29/2022 9:40 PM,I THINK
601,617,659929323418943498,_breanna_,04/29/2022 9:40 PM,"WHAT DO YOU MEAN YOU THINK, YOU'RE THE ONE THAT SANG THE SONG"
602,618,659929323418943498,_breanna_,04/29/2022 9:40 PM,But still! That's so lovely!!!
603,619,655867288913969162,bananaabread,04/29/2022 9:40 PM,SHHH
604,620,659929323418943498,_breanna_,04/29/2022 9:40 PM,AMAZING JOB
605,621,655867288913969162,bananaabread,04/29/2022 9:41 PM,YES ITS CALLED OVER THE RAINBOW REPRISE https://m.youtube.com/watch?v=-peLkbSgO4A
606,622,659929323418943498,_breanna_,04/29/2022 9:41 PM,Thank you for the link!
607,623,655867288913969162,bananaabread,04/29/2022 9:41 PM,😌👌
608,624,659929323418943498,_breanna_,04/29/2022 9:41 PM,Is tomorrow the last show?
609,625,655867288913969162,bananaabread,04/29/2022 9:41 PM,Yessir
610,626,655867288913969162,bananaabread,04/29/2022 9:42 PM,Their recording it tomorrow too
611,627,659929323418943498,_breanna_,04/29/2022 9:42 PM,"Aww, okay, well I hope that one goes well too!"
612,628,655867288913969162,bananaabread,04/29/2022 9:42 PM,YOU CAN BUY A I THING
613,629,655867288913969162,bananaabread,04/29/2022 9:42 PM,A DVD
614,630,659929323418943498,_breanna_,04/29/2022 9:42 PM,"Oh, can I purchase this?"
615,631,659929323418943498,_breanna_,04/29/2022 9:42 PM,OH
616,632,659929323418943498,_breanna_,04/29/2022 9:42 PM,"i don't have a DVD player, but i'll find one!"
617,633,655867288913969162,bananaabread,04/29/2022 9:42 PM,OH
618,634,659929323418943498,_breanna_,04/29/2022 9:42 PM,please let me know how I can buy!
619,635,659929323418943498,_breanna_,04/29/2022 9:42 PM,when you can
620,636,655867288913969162,bananaabread,04/29/2022 9:42 PM,I WILL BRENA
621,637,659929323418943498,_breanna_,04/29/2022 9:42 PM,THANK YOU
622,638,659929323418943498,_breanna_,04/29/2022 9:42 PM,GOODNIGHT DARLING
623,639,655867288913969162,bananaabread,04/29/2022 9:42 PM,GN 💞
624,640,659929323418943498,_breanna_,04/30/2022 9:49 PM,"Hey, how was the last show?"
625,641,655867288913969162,bananaabread,04/30/2022 10:12 PM,IT WAS GOOD
626,642,655867288913969162,bananaabread,04/30/2022 10:12 PM,Not as good as Friday though
627,643,655867288913969162,bananaabread,04/30/2022 10:12 PM,That was the best show
628,644,655867288913969162,bananaabread,04/30/2022 10:12 PM,In mi opinion
629,645,659929323418943498,_breanna_,04/30/2022 10:16 PM,Oh really?? How would you rank the shows? Is Thursday's or today's 2nd?
630,646,655867288913969162,bananaabread,04/30/2022 10:44 PM,FRIDAYS NUMBER 1 THURSDAYS NUMBER 2 AND TODAYS NUMBER 3
631,647,655867288913969162,bananaabread,04/30/2022 10:44 PM,IDK TODAY JUST DIDDNT GIVE OFF THAT VIBE
632,648,655867288913969162,bananaabread,04/30/2022 10:46 PM,Say goodbye to my emoji pfp
633,649,655867288913969162,bananaabread,04/30/2022 10:46 PM,I’m changing it to mr wolf from the bad guys
634,650,655867288913969162,bananaabread,04/30/2022 10:46 PM,Cuz I love him
635,651,659929323418943498,_breanna_,04/30/2022 10:52 PM,"Lol that pfp is cute!! When I saw it, I was like who the heck is messaging me hehe"
636,652,659929323418943498,_breanna_,04/30/2022 10:53 PM,But ok I see
637,653,659929323418943498,_breanna_,04/30/2022 10:53 PM,Well congratulations anyway!! Im so glad that you got to play Aunt Em. I hope that you continue to do theatre next year too!
638,654,655867288913969162,bananaabread,04/30/2022 10:53 PM,I WILLL
639,655,655867288913969162,bananaabread,04/30/2022 10:53 PM,THIS YEAR WAS SO FUN
640,656,659929323418943498,_breanna_,04/30/2022 10:54 PM,YAAAAAY
