AuthorID,Author,Date,Content,Attachments,Reactions
"655867288913969162","bananaabread","10/11/2021 3:02 PM","OH MY GOD THE WAY THE BYS DRIVER HAD TO SEPARATE THEM","",""
"659929323418943498","_breanna_","10/11/2021 3:02 PM","NOT THE WAY THE DUDE SAT BACK DOWN LIKE NOTHING HAPPENED","",""
"659929323418943498","_breanna_","10/11/2021 3:02 PM","lollllll","",""
"655867288913969162","bananaabread","10/11/2021 3:02 PM","LMAOOO","",""
"659929323418943498","_breanna_","10/11/2021 3:02 PM","was this today?","",""
"655867288913969162","bananaabread","10/11/2021 3:02 PM","THIS WAS LIKE FRIDAY BUT I JUST GOT THE VIDEO","",""
"659929323418943498","_breanna_","10/11/2021 3:02 PM","oh woooooowww","",""
"659929323418943498","_breanna_","10/11/2021 3:03 PM","i never seen a fight video so clearly bbefore","",""
"655867288913969162","bananaabread","10/11/2021 3:03 PM","SAME","",""
"659929323418943498","_breanna_","10/11/2021 3:03 PM","LMAOOOO","",""
"659929323418943498","_breanna_","10/11/2021 3:03 PM","thank you for sharing","",""
"655867288913969162","bananaabread","10/11/2021 3:03 PM","YW","","❤️ (1)"
"655867288913969162","bananaabread","10/15/2021 10:57 AM","Hello","https://cdn.discordapp.com/attachments/879859402872606770/898585299062513724/image0.jpg",""
"659929323418943498","_breanna_","10/15/2021 12:10 PM","Hi Alexa and Alexa’s friend! 😊","",""
"655867288913969162","bananaabread","10/21/2021 6:38 PM","Can we watch persona 5 this weekend pls pls pls","",""
"655867288913969162","bananaabread","10/21/2021 6:47 PM","WHY DO YOU TAKE SO LONG TO RESPOND GIRLIE","",""
"659929323418943498","_breanna_","10/21/2021 8:10 PM","Hello dear. Okay, we can watch this weekend 👀❤️","",""
"655867288913969162","bananaabread","10/21/2021 8:10 PM","YAYYYYY","",""
"659929323418943498","_breanna_","10/23/2021 6:01 PM","Persona 5 tomorrow evening?","",""
"655867288913969162","bananaabread","10/23/2021 6:01 PM","YES","",""
"655867288913969162","bananaabread","10/23/2021 6:01 PM","WAIT WHAT TIME","",""
"659929323418943498","_breanna_","10/23/2021 6:01 PM","when are you free?","",""
"655867288913969162","bananaabread","10/23/2021 6:02 PM","I’m always free 😫","",""
"659929323418943498","_breanna_","10/23/2021 6:02 PM","lollll you aint got homework?","",""
"655867288913969162","bananaabread","10/23/2021 6:02 PM","Nope","",""
"659929323418943498","_breanna_","10/23/2021 6:02 PM","aight","",""
"659929323418943498","_breanna_","10/23/2021 6:03 PM","let's plan for 7:30","",""
"655867288913969162","bananaabread","10/23/2021 6:03 PM","OKK","",""
"655867288913969162","bananaabread","10/24/2021 7:29 PM","IT IS","",""
"655867288913969162","bananaabread","10/24/2021 7:29 PM","7:29","",""
"655867288913969162","bananaabread","10/24/2021 7:30 PM","Where are you brenaaaaa","",""
"655867288913969162","bananaabread","10/24/2021 7:32 PM","Where art thou","",""
"655867288913969162","bananaabread","10/24/2021 7:32 PM","BRENA","",""
"659929323418943498","_breanna_","10/24/2021 7:32 PM","cominggg","",""
"659929323418943498","_breanna_","10/24/2021 7:33 PM","setting up","",""
"655867288913969162","bananaabread","10/24/2021 7:33 PM","Moms also on the phone with Kenisha and yk how load she talks on the phone soooo","",""
"659929323418943498","_breanna_","10/24/2021 7:33 PM","lmaoo yeah i know","",""
"659929323418943498","_breanna_","10/24/2021 7:36 PM","Started a call that lasted 75 minutes.","",""
"655867288913969162","bananaabread","10/24/2021 7:37 PM","TURN YOUR CAPTIONS OFF GOOFY","",""
"659929323418943498","_breanna_","10/24/2021 7:38 PM","your on thin ice","",""
"655867288913969162","bananaabread","10/24/2021 7:39 PM","You’re*","",""
"655867288913969162","bananaabread","10/24/2021 7:39 PM","Talk to me when you can type correctly 🙄","",""
"659929323418943498","_breanna_","10/24/2021 7:39 PM","🔫","",""
"655867288913969162","bananaabread","10/24/2021 7:42 PM","IF YOUR TALKING TO ME YOU GOTTA SPEAK UP","",""
"659929323418943498","_breanna_","10/24/2021 7:42 PM","can you hear","",""
"659929323418943498","_breanna_","10/24/2021 7:42 PM","me","",""
"655867288913969162","bananaabread","10/24/2021 7:43 PM","YES BUT ITS VERY QUIET","",""
"655867288913969162","bananaabread","10/24/2021 7:43 PM","TURN YOUR MICROPHONE VOLUME UP","",""
"659929323418943498","_breanna_","10/24/2021 7:43 PM","im all the way","",""
"659929323418943498","_breanna_","10/24/2021 7:43 PM","up","",""
"659929323418943498","_breanna_","10/24/2021 7:43 PM","my headphones are glitching","",""
"655867288913969162","bananaabread","10/24/2021 7:44 PM","Then get new headphones 🙄","",""
"655867288913969162","bananaabread","10/24/2021 7:44 PM","I CANT HERE YOU","",""
"659929323418943498","_breanna_","10/24/2021 7:44 PM","pk","",""
"659929323418943498","_breanna_","10/24/2021 7:44 PM","ok","",""
"655867288913969162","bananaabread","10/24/2021 7:55 PM","https://tenor.com/view/peace-gif-23526595","",""
"655867288913969162","bananaabread","10/24/2021 7:55 PM","This was Joker leaving the rest of the group to talk to that Pinocchio nose guy","",""
"655867288913969162","bananaabread","10/24/2021 8:03 PM","💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯","",""
"655867288913969162","bananaabread","10/24/2021 8:04 PM","Lettuce fight","",""
"655867288913969162","bananaabread","10/24/2021 8:10 PM","PAUSE","",""
"655867288913969162","bananaabread","10/24/2021 8:10 PM","THE","",""
"655867288913969162","bananaabread","10/24/2021 8:10 PM","VID","",""
"655867288913969162","bananaabread","10/24/2021 8:10 PM","I HAVE SOMETHING VERY IMPORTANT TO ASK YOU","",""
"655867288913969162","bananaabread","10/24/2021 8:19 PM","Guess if Im on computer or phone rn","",""
"659929323418943498","_breanna_","10/24/2021 8:19 PM","phone?","",""
"655867288913969162","bananaabread","10/24/2021 8:19 PM","WRONG.","",""
"659929323418943498","_breanna_","10/24/2021 8:19 PM","oh you finally downloaded discord for your computer","",""
"655867288913969162","bananaabread","10/24/2021 8:19 PM","yesss","",""
"659929323418943498","_breanna_","10/24/2021 8:19 PM","are you also signed in on your phone?","",""
"655867288913969162","bananaabread","10/24/2021 8:20 PM","I CAN SWITCH FROM COMPUTER TO PHONE WHENEVER","",""
"659929323418943498","_breanna_","10/24/2021 8:20 PM","discord shows you're on your phone","",""
"659929323418943498","_breanna_","10/24/2021 8:20 PM","oh okayyyy","",""
"655867288913969162","bananaabread","10/24/2021 8:20 PM","You will never know what the truth is","",""
"659929323418943498","_breanna_","10/24/2021 8:20 PM","hmmmmm","",""
"659929323418943498","_breanna_","10/24/2021 8:20 PM","that's sussy","",""
"655867288913969162","bananaabread","10/24/2021 8:20 PM","amogus","",""
"659929323418943498","_breanna_","10/24/2021 8:20 PM","lmaooo","",""
"655867288913969162","bananaabread","10/24/2021 8:26 PM","HIIII","",""
"659929323418943498","_breanna_","10/24/2021 8:26 PM","👀","",""
"655867288913969162","bananaabread","10/24/2021 8:27 PM","Byeee 🥭","",""
"659929323418943498","_breanna_","10/24/2021 8:27 PM","🥺","",""
"655867288913969162","bananaabread","10/24/2021 8:27 PM","🍧I want to eat this emoji","",""
"655867288913969162","bananaabread","10/24/2021 8:29 PM","WHERES KAMOSHIDA","https://cdn.discordapp.com/attachments/879859402872606770/901990755424432148/1F98B500-AFD5-4E7B-9F02-1148DBB8F08B.png",""
"655867288913969162","bananaabread","10/24/2021 8:29 PM","WHERE IS HE HIDING","",""
"659929323418943498","_breanna_","10/24/2021 8:29 PM","OMGG","",""
"659929323418943498","_breanna_","10/24/2021 8:29 PM","yo","",""
"659929323418943498","_breanna_","10/24/2021 8:29 PM","do you know about the secret route in deltarune chpt 2?","",""
"655867288913969162","bananaabread","10/24/2021 8:29 PM","Which one idk","",""
"659929323418943498","_breanna_","10/24/2021 8:29 PM","where you use noelle to kill everyone","",""
"655867288913969162","bananaabread","10/24/2021 8:30 PM","NO??","",""
"659929323418943498","_breanna_","10/24/2021 8:30 PM","lmaooo","",""
"659929323418943498","_breanna_","10/24/2021 8:30 PM","it's called","",""
"655867288913969162","bananaabread","10/24/2021 8:30 PM","I CAN MAKE NOELLE KILL PEOPLE","",""
"655867288913969162","bananaabread","10/24/2021 8:30 PM","WHAT","",""
"659929323418943498","_breanna_","10/24/2021 8:30 PM","snowgrave route","",""
"659929323418943498","_breanna_","10/24/2021 8:30 PM","look it up","",""
"655867288913969162","bananaabread","10/24/2021 8:30 PM","Wait imma search that up on my 999k dollar computer","",""
"659929323418943498","_breanna_","10/24/2021 8:31 PM","your computer costs $1.99, don't lie","",""
"655867288913969162","bananaabread","10/24/2021 8:32 PM","Oh mi Lordy lord","",""
"655867288913969162","bananaabread","10/24/2021 8:32 PM","IM GONNA TRY TO GET THAT ROUTE","",""
"659929323418943498","_breanna_","10/24/2021 8:32 PM","you should! the final boss is SUPER hard tho in snowgrave","",""
"655867288913969162","bananaabread","10/24/2021 8:32 PM","I can pass through it I’m pro","",""
"659929323418943498","_breanna_","10/24/2021 8:33 PM","okay, okay I believe you","",""
"655867288913969162","bananaabread","10/24/2021 8:33 PM","DO YOU WANT ME TO CALL YOU WHILE I TRY TO DI THE ROUTE","",""
"655867288913969162","bananaabread","10/24/2021 8:33 PM","DO*","",""
"659929323418943498","_breanna_","10/24/2021 8:34 PM","IT DEPENDS WHEN! I'm usually either in school, studying, or doing homework","",""
"655867288913969162","bananaabread","10/24/2021 8:34 PM","OKOK WE CAN DO IT WHEN YOUR FREE","",""
"659929323418943498","_breanna_","10/24/2021 8:35 PM","okay! but if you don't wanna wait, then pls feel free to do it and just update me every now and then through txt. I don't wanna hold you back","",""
"655867288913969162","bananaabread","10/24/2021 8:35 PM","Okurr","",""
"655867288913969162","bananaabread","10/24/2021 8:35 PM","OKURRR I WILL","",""
"659929323418943498","_breanna_","10/24/2021 8:35 PM","good!!","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","SLAVES???","",""
"659929323418943498","_breanna_","10/24/2021 8:38 PM","LOLLLL","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","racially motivated","",""
"659929323418943498","_breanna_","10/24/2021 8:38 PM","XD","",""
"659929323418943498","_breanna_","10/24/2021 8:38 PM","bruh how is kamoshida not dead after all this time","",""
"659929323418943498","_breanna_","10/24/2021 8:38 PM","end that man","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","RIGHT","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","DOWN WITH KAMOSHIDA","https://cdn.discordapp.com/attachments/879859402872606770/901993144273502269/1F98B500-AFD5-4E7B-9F02-1148DBB8F08B.png",""
"659929323418943498","_breanna_","10/24/2021 8:38 PM","EXACTLY","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","DOWN WITH KAMOSHIDA","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","DOWN WITH KAMOSHIDA","",""
"655867288913969162","bananaabread","10/24/2021 8:38 PM","DOWN WITH KAMOSHIDA","",""
"659929323418943498","_breanna_","10/24/2021 8:39 PM","DOWN WITH KAMOSHIDA","",""
"655867288913969162","bananaabread","10/24/2021 8:45 PM","Gasp","",""
"659929323418943498","_breanna_","10/24/2021 8:45 PM","le gasssp","",""
"655867288913969162","bananaabread","10/24/2021 8:46 PM","OOP","",""
"655867288913969162","bananaabread","10/24/2021 8:46 PM","IS HE SUMMONING A DEMON","",""
"659929323418943498","_breanna_","10/24/2021 8:46 PM","ewwwww","",""
"659929323418943498","_breanna_","10/24/2021 8:46 PM","loool","",""
"655867288913969162","bananaabread","10/24/2021 8:46 PM","they should take the candles and burn the whole room down","",""
"659929323418943498","_breanna_","10/24/2021 8:47 PM","shoot, that's what i would do if I wasn't already in the room. im not tryna die either adsark","",""
"655867288913969162","bananaabread","10/24/2021 8:47 PM","JUST RUN OUT OF THE ROOM","",""
"655867288913969162","bananaabread","10/24/2021 8:47 PM","IF YOU GET CAUGHT ON FIRE DROP AND ROLL","",""
"659929323418943498","_breanna_","10/24/2021 8:47 PM","bruuuh","",""
"659929323418943498","_breanna_","11/03/2021 6:32 PM","HELLO","",""
"659929323418943498","_breanna_","11/03/2021 6:32 PM","are you doing alrigght","",""
"655867288913969162","bananaabread","11/03/2021 6:41 PM","Yes I am doing very well","",""
"659929323418943498","_breanna_","11/03/2021 6:42 PM","Good to know! Love you!","",""
"655867288913969162","bananaabread","11/06/2021 5:45 PM","would you drink yoshi fart milk","",""
"659929323418943498","_breanna_","11/06/2021 5:46 PM","yes","",""
"655867288913969162","bananaabread","11/07/2021 10:48 PM","SLAYED 😍😍😍","https://cdn.discordapp.com/attachments/879859402872606770/907114260633636914/IMG_6055.jpg",""
"655867288913969162","bananaabread","11/07/2021 10:48 PM","I got arrested after this","",""
"659929323418943498","_breanna_","11/07/2021 10:53 PM","this is you throwing up the peace sign?","",""
"655867288913969162","bananaabread","11/07/2021 10:53 PM","YES","",""
"659929323418943498","_breanna_","11/07/2021 10:54 PM","LOL","",""
"659929323418943498","_breanna_","11/07/2021 10:54 PM","i'll be seeing you in therapy, i suppose","",""
"655867288913969162","bananaabread","11/07/2021 10:54 PM","I AINT NEVER GOING TO THERAPY","",""
"659929323418943498","_breanna_","11/07/2021 10:54 PM","WE'LL SEE ABOUT THAT","",""
"659929323418943498","_breanna_","11/20/2021 8:39 PM","Hi sweetie!! I hope that you're doing well and having a good weekend. Love you!!","",""
"655867288913969162","bananaabread","11/20/2021 9:45 PM","I love you tooo","",""
"659929323418943498","_breanna_","12/10/2021 3:14 PM","Hi Alexa, I forgot to ask you - what do you think of Persona Strikers so far?","",""
"655867288913969162","bananaabread","12/10/2021 3:41 PM","IT IS SO SO SO SO GOOD HUT ITS ALSO RLLY HARD","",""
"655867288913969162","bananaabread","12/10/2021 3:41 PM","BUT*","",""
"655867288913969162","bananaabread","12/10/2021 3:41 PM","AND I KEEP DYING","",""
"659929323418943498","_breanna_","12/10/2021 4:19 PM","That's good to hear!! Keep trying, it'll get easier the more you play. Glad that you're enjoying it","",""
"655867288913969162","bananaabread","12/14/2021 6:36 PM","BREANNA.","",""
"659929323418943498","_breanna_","12/14/2021 6:36 PM","yesss?","",""
"655867288913969162","bananaabread","12/14/2021 6:37 PM","IIIII HAVE ACHIEVED VICTORY","https://cdn.discordapp.com/attachments/879859402872606770/920459448449904650/IMG_6730.png",""
"659929323418943498","_breanna_","12/14/2021 6:37 PM","YAAAAASSS CONGRATS!! 🥳","",""
"655867288913969162","bananaabread","12/14/2021 6:37 PM","THANK YOU","","❤️ (1)"
"659929323418943498","_breanna_","02/25/2022 1:10 AM","alexaaaaaa","",""
"659929323418943498","_breanna_","02/25/2022 1:11 AM","are you alright","",""
"655867288913969162","bananaabread","02/25/2022 8:14 AM","Breanaaaaaaa","",""
"655867288913969162","bananaabread","02/25/2022 8:14 AM","Im good","",""
"659929323418943498","_breanna_","02/25/2022 2:50 PM","Good to hear : )","",""
"655867288913969162","bananaabread","04/19/2022 2:49 PM","Brena","",""
"659929323418943498","_breanna_","04/19/2022 2:50 PM","lexa","",""
"655867288913969162","bananaabread","04/19/2022 2:51 PM","https://vm.tiktok.com/ZTdXJ3sgD/","",""
"655867288913969162","bananaabread","04/19/2022 2:51 PM","This is u","",""
"655867288913969162","bananaabread","04/19/2022 2:52 PM","BRENA WATCH THE VIDEO","",""
"659929323418943498","_breanna_","04/19/2022 2:53 PM","LMAOO","",""
"659929323418943498","_breanna_","04/19/2022 2:53 PM","Yeaah, that's me and what about it????","",""
"655867288913969162","bananaabread","04/19/2022 2:53 PM","NOTHING","",""
"655867288913969162","bananaabread","04/19/2022 2:53 PM","IT JSUT REMINDED ME OF U","",""
"659929323418943498","_breanna_","04/19/2022 2:53 PM","LOOLLLL","",""
"659929323418943498","_breanna_","04/19/2022 2:53 PM","are u having fun on the island","",""
"659929323418943498","_breanna_","04/19/2022 2:53 PM","you can be honesst","",""
"655867288913969162","bananaabread","04/19/2022 2:53 PM","Si","",""
"655867288913969162","bananaabread","04/19/2022 2:53 PM","I’m having fun","",""
"659929323418943498","_breanna_","04/19/2022 2:53 PM","what funn things havve you done","",""
"655867288913969162","bananaabread","04/19/2022 2:54 PM","I went climbing in dunns river falls","",""
"655867288913969162","bananaabread","04/19/2022 2:54 PM","And I ate food","",""
"655867288913969162","bananaabread","04/19/2022 2:54 PM","And I went to the beach","",""
"659929323418943498","_breanna_","04/19/2022 2:54 PM","are there other kids there","",""
"655867288913969162","bananaabread","04/19/2022 2:54 PM","Yeah","",""
"659929323418943498","_breanna_","04/19/2022 2:55 PM","okay thats good","",""
"659929323418943498","_breanna_","04/19/2022 2:55 PM","and you're staying in a resort?","",""
"655867288913969162","bananaabread","04/19/2022 2:55 PM","I was staying in a resort but I’m leaving to go to auntie Jackie’s house today","",""
"655867288913969162","bananaabread","04/19/2022 2:56 PM","With Cassidy","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","Oh okay, cool!","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","auntie jackies house is only one floor right?","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","won't it be lou","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","loud","",""
"655867288913969162","bananaabread","04/19/2022 2:56 PM","Yeah","",""
"655867288913969162","bananaabread","04/19/2022 2:56 PM","ITS VERY LOUD","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","bro get back to the resort","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","y are yall leaving","",""
"655867288913969162","bananaabread","04/19/2022 2:56 PM","I CANT BRENA","",""
"659929323418943498","_breanna_","04/19/2022 2:56 PM","YOU CAN IF YOU BELIEVE","",""
"655867288913969162","bananaabread","04/19/2022 2:57 PM","we’re leaving because auntie Susie was here too and she’s leaving TODAY so mom doesn’t want to be alone","",""
"655867288913969162","bananaabread","04/19/2022 2:57 PM","SO SHES MAKING ME LEAVE","",""
"655867288913969162","bananaabread","04/19/2022 2:57 PM","AND GO THE AUNTIE JACKIES","",""
"659929323418943498","_breanna_","04/19/2022 2:57 PM","bro, tell that lady imma have a few words with her cuz she's making you stay in a noisy one story house","",""
"655867288913969162","bananaabread","04/19/2022 2:58 PM","YEAH","",""
"659929323418943498","_breanna_","04/19/2022 2:58 PM","there's nowhere to escape to in a house without stairs","",""
"659929323418943498","_breanna_","04/19/2022 2:58 PM","im so sorry that you have to do this","",""
"655867288913969162","bananaabread","04/19/2022 2:58 PM","I can go outside","",""
"659929323418943498","_breanna_","04/19/2022 2:58 PM","ewww","",""
"655867288913969162","bananaabread","04/19/2022 2:58 PM","But outsides hot","",""
"655867288913969162","bananaabread","04/19/2022 2:58 PM","BRENA ITS NOT EWWW","",""
"659929323418943498","_breanna_","04/19/2022 2:58 PM","outside is GROSS","",""
"655867288913969162","bananaabread","04/19/2022 2:58 PM","YOURE GROSS","",""
"659929323418943498","_breanna_","04/19/2022 2:58 PM","YOURE RIGHT","",""
"659929323418943498","_breanna_","04/19/2022 2:59 PM","I hope you have fun either way","",""
"655867288913969162","bananaabread","04/19/2022 2:59 PM","thank you brena","",""
"659929323418943498","_breanna_","04/19/2022 2:59 PM","of coursse","",""
"659929323418943498","_breanna_","04/20/2022 3:06 PM","hi lexy","",""
"655867288913969162","bananaabread","04/20/2022 3:06 PM","Hi brena","",""
"659929323418943498","_breanna_","04/20/2022 3:06 PM","are you in aunt jackie's house?","",""
"659929323418943498","_breanna_","04/20/2022 3:06 PM","rn?","",""
"655867288913969162","bananaabread","04/20/2022 3:06 PM","Yeah","",""
"659929323418943498","_breanna_","04/20/2022 3:06 PM","does it suck?","",""
"655867288913969162","bananaabread","04/20/2022 3:06 PM","No","",""
"659929323418943498","_breanna_","04/20/2022 3:07 PM","oh reallly?","",""
"655867288913969162","bananaabread","04/20/2022 3:07 PM","Yeah brena","",""
"659929323418943498","_breanna_","04/20/2022 3:07 PM","how? are you having fun?","",""
"655867288913969162","bananaabread","04/20/2022 3:07 PM","I’m living life","",""
"655867288913969162","bananaabread","04/20/2022 3:07 PM","So yes","",""
"655867288913969162","bananaabread","04/20/2022 3:07 PM","I am having fun","",""
"659929323418943498","_breanna_","04/20/2022 3:07 PM","that's sus","",""
"655867288913969162","bananaabread","04/20/2022 3:07 PM","NO ITS NOT","",""
"659929323418943498","_breanna_","04/20/2022 3:08 PM","YES IT IS","",""
"655867288913969162","bananaabread","04/20/2022 3:08 PM","Brena","",""
"659929323418943498","_breanna_","04/20/2022 3:08 PM","what have you done today?","",""
"655867288913969162","bananaabread","04/20/2022 3:08 PM","I HAVENT DONE ANYTHING BUT SHOWER AND EAT BRENA","",""
"659929323418943498","_breanna_","04/20/2022 3:09 PM","hmmmm","",""
"655867288913969162","bananaabread","04/20/2022 3:09 PM","and the fan in the room im in isnt helping the heat","",""
"659929323418943498","_breanna_","04/20/2022 3:09 PM","are you hanging with kassidy?","",""
"655867288913969162","bananaabread","04/20/2022 3:09 PM","Yeah","",""
"659929323418943498","_breanna_","04/20/2022 3:09 PM","is she cool?","",""
"659929323418943498","_breanna_","04/20/2022 3:09 PM","how old is she?","",""
"659929323418943498","_breanna_","04/20/2022 3:09 PM","i haven't seen her in a whiel","",""
"659929323418943498","_breanna_","04/20/2022 3:09 PM","while","",""
"655867288913969162","bananaabread","04/20/2022 3:09 PM","Yeah she’s cool and she’s 14","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","oh okay so you're basically the same age","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","does cj still live with yall?","",""
"655867288913969162","bananaabread","04/20/2022 3:10 PM","Yeah","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","how old is HE?","",""
"655867288913969162","bananaabread","04/20/2022 3:10 PM","Idk","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","fair","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","is aunt jackie cool?","",""
"655867288913969162","bananaabread","04/20/2022 3:10 PM","yeah","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","is her cooking still good?","",""
"655867288913969162","bananaabread","04/20/2022 3:10 PM","IVE SAID YEAH SO MANY TIMES BRENA","",""
"659929323418943498","_breanna_","04/20/2022 3:10 PM","ANSWER MY QUESTIONS 🔫","",""
"655867288913969162","bananaabread","04/20/2022 3:11 PM","YEAH HER COOKINGS GOOD","",""
"659929323418943498","_breanna_","04/20/2022 3:11 PM","am i distracting you from something?","",""
"655867288913969162","bananaabread","04/20/2022 3:11 PM","naur","",""
"659929323418943498","_breanna_","04/20/2022 3:11 PM","that's what i THOUGHT","",""
"655867288913969162","bananaabread","04/20/2022 3:11 PM","ARE YOU A GOVERNMENT AGENT OR SOMETHING","",""
"655867288913969162","bananaabread","04/20/2022 3:11 PM","WHY YOU SAKING SO MUCH","",""
"659929323418943498","_breanna_","04/20/2022 3:11 PM","MAYBE","",""
"655867288913969162","bananaabread","04/20/2022 3:11 PM","AKING","",""
"655867288913969162","bananaabread","04/20/2022 3:11 PM","ASKING","",""
"659929323418943498","_breanna_","04/20/2022 3:11 PM","cuz i wanna know your experience","",""
"659929323418943498","_breanna_","04/20/2022 3:11 PM","cuz i remember being bored in jamaica when i was younger","",""
"659929323418943498","_breanna_","04/20/2022 3:11 PM","and wonderinng why i was even there","",""
"655867288913969162","bananaabread","04/20/2022 3:12 PM","These are questions you don’t even need the answer to though 🙄","",""
"655867288913969162","bananaabread","04/20/2022 3:12 PM","Go to sleep","",""
"659929323418943498","_breanna_","04/20/2022 3:12 PM","bruh it's 3:12pm","",""
"659929323418943498","_breanna_","04/20/2022 3:12 PM","I just want you to haave fun","",""
"655867288913969162","bananaabread","04/20/2022 3:12 PM","You’re 3:12 pm","",""
"659929323418943498","_breanna_","04/20/2022 3:12 PM","and not waste your spring break","",""
"659929323418943498","_breanna_","04/20/2022 3:12 PM","so true","",""
"659929323418943498","_breanna_","04/20/2022 3:13 PM","WHATEVER, just continue doing what you're doinng","",""
"659929323418943498","_breanna_","04/20/2022 3:13 PM","and have a good day","",""
"655867288913969162","bananaabread","04/20/2022 3:13 PM","Ok brena","",""
"655867288913969162","bananaabread","04/20/2022 3:13 PM","Have a amazing amazing day","",""
"659929323418943498","_breanna_","04/20/2022 3:13 PM","Thank you!","",""
"659929323418943498","_breanna_","04/27/2022 10:11 PM","GOOD LUCK TOMORROW","",""
"659929323418943498","_breanna_","04/27/2022 10:11 PM","YOU'RE GONNA DO AMAZING","",""
"659929323418943498","_breanna_","04/27/2022 10:11 PM","❤️","",""
"655867288913969162","bananaabread","04/27/2022 10:11 PM","HOW DID YOU REMEMBER THE DATE","",""
"655867288913969162","bananaabread","04/27/2022 10:11 PM","THANK YOU BRENA","",""
"659929323418943498","_breanna_","04/27/2022 10:11 PM","CUZ YOU TOLD ME","",""
"659929323418943498","_breanna_","04/27/2022 10:11 PM","OF COURSE! LOVE YOU!","",""
"655867288913969162","bananaabread","04/27/2022 10:11 PM","YEAH BUT THAT WAS LONG AGO","",""
"659929323418943498","_breanna_","04/27/2022 10:11 PM","NOT LONG ENOUGH","",""
"659929323418943498","_breanna_","04/28/2022 10:13 PM","Hi darling, how was the show?!","",""
"655867288913969162","bananaabread","04/28/2022 10:13 PM","Hello brena","",""
"655867288913969162","bananaabread","04/28/2022 10:13 PM","IT WAS SO FUN","",""
"659929323418943498","_breanna_","04/28/2022 10:14 PM","OMG THATS GREAT","",""
"659929323418943498","_breanna_","04/28/2022 10:14 PM","Glad to hear!! Did mom and dad enjoy?","",""
"655867288913969162","bananaabread","04/28/2022 10:14 PM","Yes they enjoyed","",""
"659929323418943498","_breanna_","04/28/2022 10:14 PM","YAAY","",""
"659929323418943498","_breanna_","04/28/2022 10:14 PM","I hope you have an amazing show tomorrow too!","",""
"659929323418943498","_breanna_","04/28/2022 10:14 PM","Have a great night","",""
"655867288913969162","bananaabread","04/28/2022 10:15 PM","I HOPE SO TOO","",""
"655867288913969162","bananaabread","04/28/2022 10:15 PM","GN","",""
"659929323418943498","_breanna_","04/28/2022 10:15 PM","❤️❤️❤️","",""
"655867288913969162","bananaabread","04/29/2022 9:33 PM","BREANNA I SLAYED THE PLAY TODAY","",""
"659929323418943498","_breanna_","04/29/2022 9:38 PM","YAAAYYYYYYYY","",""
"659929323418943498","_breanna_","04/29/2022 9:38 PM","WHAT HAPPENED","",""
"655867288913969162","bananaabread","04/29/2022 9:39 PM","I DID ALL MY LINES AND I SANG THE SONG  GOOD AND IT WAS RLLY RLLY FUN","",""
"659929323418943498","_breanna_","04/29/2022 9:39 PM","AMAZING JOB!!! IM SO PROUD OF YOU! I wish there was a recording of some sort!","",""
"659929323418943498","_breanna_","04/29/2022 9:39 PM","Did Aunt Em have a solo song??","",""
"655867288913969162","bananaabread","04/29/2022 9:39 PM","SHE HAD A DUET WITH DOROTHY","",""
"659929323418943498","_breanna_","04/29/2022 9:39 PM","OH THAT'S SO COOL!!","",""
"659929323418943498","_breanna_","04/29/2022 9:40 PM","what's the song called?","",""
"655867288913969162","bananaabread","04/29/2022 9:40 PM","ITS CALLED OVER THE RAINBOW REPRISE","",""
"655867288913969162","bananaabread","04/29/2022 9:40 PM","I THINK","",""
"659929323418943498","_breanna_","04/29/2022 9:40 PM","WHAT DO YOU MEAN YOU THINK, YOU'RE THE ONE THAT SANG THE SONG","",""
"659929323418943498","_breanna_","04/29/2022 9:40 PM","But still! That's so lovely!!!","",""
"655867288913969162","bananaabread","04/29/2022 9:40 PM","SHHH","","👀 (1)"
"659929323418943498","_breanna_","04/29/2022 9:40 PM","AMAZING JOB","",""
"655867288913969162","bananaabread","04/29/2022 9:41 PM","YES ITS CALLED OVER THE RAINBOW REPRISE https://m.youtube.com/watch?v=-peLkbSgO4A","",""
"659929323418943498","_breanna_","04/29/2022 9:41 PM","Thank you for the link!","",""
