,Unnamed: 0,authorid,author,date,content,spam,word_count,char_count,avg_word,stopwords,hastags,numerics,upper,sentiment
229,432,655867288913969162,bananaabread,10/24/2021 8:46 PM,summoning demon,0,5,23,3.8,0,0,0,5,0.0
230,435,655867288913969162,bananaabread,10/24/2021 8:46 PM,take candle burn whole room,0,11,57,4.2727272727272725,6,0,0,0,0.2
231,437,655867288913969162,bananaabread,10/24/2021 8:47 PM,run room,0,6,24,3.1666666666666665,0,0,0,6,0.0
232,438,655867288913969162,bananaabread,10/24/2021 8:47 PM,get caught fire drop roll,0,9,39,3.4444444444444446,0,0,0,9,0.0
233,442,655867288913969162,bananaabread,11/03/2021 6:41 PM,well,0,6,24,3.1666666666666665,3,0,0,1,0.0
234,444,655867288913969162,bananaabread,11/06/2021 5:45 PM,would drink yoshi fart milk,0,6,31,4.333333333333333,1,0,0,0,0.0
235,446,655867288913969162,bananaabread,11/07/2021 10:48 PM,slayed 😍😍😍,0,2,10,4.5,0,0,0,1,0.0
236,447,655867288913969162,bananaabread,11/07/2021 10:48 PM,got arrested,0,5,25,4.2,2,0,0,1,0.0
237,449,655867288913969162,bananaabread,11/07/2021 10:53 PM,,0,1,3,3.0,0,0,0,1,0.0
238,452,655867288913969162,bananaabread,11/07/2021 10:54 PM,aint never going therapy,0,6,29,4.0,0,0,0,6,0.0
239,455,655867288913969162,bananaabread,11/20/2021 9:45 PM,love tooo,0,4,15,3.0,1,0,0,1,0.5
240,457,655867288913969162,bananaabread,12/10/2021 3:41 PM,good hut also rlly hard,0,12,45,2.833333333333333,0,0,0,12,0.20416666666666664
241,458,655867288913969162,bananaabread,12/10/2021 3:41 PM,but*,0,1,4,4.0,0,0,0,1,0.0
242,459,655867288913969162,bananaabread,12/10/2021 3:41 PM,keep dying,0,4,16,3.25,0,0,0,4,0.0
243,461,655867288913969162,bananaabread,12/14/2021 6:36 PM,breanna.,0,1,8,8.0,0,0,0,1,0.0
244,463,655867288913969162,bananaabread,12/14/2021 6:37 PM,iiiii achieved victory,0,4,27,6.0,0,0,0,4,0.0
245,465,655867288913969162,bananaabread,12/14/2021 6:37 PM,,0,2,9,4.0,0,0,0,2,0.0
246,468,655867288913969162,bananaabread,02/25/2022 8:14 AM,breanaaaaaaa,0,1,12,12.0,0,0,0,0,0.0
247,469,655867288913969162,bananaabread,02/25/2022 8:14 AM,good,0,2,7,3.0,0,0,0,0,0.7
248,471,655867288913969162,bananaabread,04/19/2022 2:49 PM,,0,1,5,5.0,0,0,0,0,0.0
249,474,655867288913969162,bananaabread,04/19/2022 2:51 PM,u,0,3,9,2.333333333333333,1,0,0,0,0.0
250,475,655867288913969162,bananaabread,04/19/2022 2:52 PM,watch video,0,4,21,4.5,0,0,0,4,0.0
251,478,655867288913969162,bananaabread,04/19/2022 2:53 PM,nothing,0,1,7,7.0,0,0,0,1,0.0
252,479,655867288913969162,bananaabread,04/19/2022 2:53 PM,jsut reminded u,0,6,24,3.1666666666666665,0,0,0,6,0.0
253,483,655867288913969162,bananaabread,04/19/2022 2:53 PM,si,0,1,2,2.0,0,0,0,0,0.0
254,484,655867288913969162,bananaabread,04/19/2022 2:53 PM,fun,0,3,14,4.0,1,0,0,0,0.3
255,486,655867288913969162,bananaabread,04/19/2022 2:54 PM,went climbing dunns river fall,0,7,36,4.285714285714286,1,0,0,1,0.0
256,487,655867288913969162,bananaabread,04/19/2022 2:54 PM,ate food,0,4,14,2.75,0,0,0,1,0.0
257,488,655867288913969162,bananaabread,04/19/2022 2:54 PM,went beach,0,6,23,3.0,2,0,0,1,0.0
258,490,655867288913969162,bananaabread,04/19/2022 2:54 PM,,0,1,4,4.0,0,0,0,0,0.0
259,493,655867288913969162,bananaabread,04/19/2022 2:55 PM,staying resort leaving go auntie jackie’s house today,0,16,78,3.9375,6,0,0,1,0.0
260,494,655867288913969162,bananaabread,04/19/2022 2:56 PM,cassidy,0,2,12,5.5,0,0,0,0,0.0
261,499,655867288913969162,bananaabread,04/19/2022 2:56 PM,,0,1,4,4.0,0,0,0,0,0.0
262,500,655867288913969162,bananaabread,04/19/2022 2:56 PM,loud,0,3,13,3.6666666666666665,0,0,0,3,0.1
263,503,655867288913969162,bananaabread,04/19/2022 2:56 PM,cant,0,3,12,3.333333333333333,0,0,0,3,0.0
264,505,655867288913969162,bananaabread,04/19/2022 2:57 PM,we’re leaving auntie susie she’s leaving today mom doesn’t want alone,0,19,103,4.473684210526316,8,0,0,1,0.0
265,506,655867288913969162,bananaabread,04/19/2022 2:57 PM,shes making leave,0,5,23,3.8,0,0,0,5,0.0
266,507,655867288913969162,bananaabread,04/19/2022 2:57 PM,go auntie jackies,0,5,25,4.2,0,0,0,5,0.0
267,509,655867288913969162,bananaabread,04/19/2022 2:58 PM,,0,1,4,4.0,0,0,0,1,0.0
268,512,655867288913969162,bananaabread,04/19/2022 2:58 PM,go outside,0,4,16,3.25,1,0,0,1,0.0
269,514,655867288913969162,bananaabread,04/19/2022 2:58 PM,outside hot,0,3,16,4.666666666666667,0,0,0,0,0.125
270,515,655867288913969162,bananaabread,04/19/2022 2:58 PM,ewww,0,4,18,3.75,0,0,0,4,0.0
271,517,655867288913969162,bananaabread,04/19/2022 2:58 PM,youre gross,0,2,11,5.0,0,0,0,2,0.0
272,520,655867288913969162,bananaabread,04/19/2022 2:59 PM,,0,3,15,4.333333333333333,1,0,0,0,0.0
273,523,655867288913969162,bananaabread,04/20/2022 3:06 PM,hi,0,2,8,3.5,0,0,0,0,0.0
274,526,655867288913969162,bananaabread,04/20/2022 3:06 PM,,0,1,4,4.0,0,0,0,0,0.0
275,528,655867288913969162,bananaabread,04/20/2022 3:06 PM,,0,1,2,2.0,0,0,0,0,0.0
276,530,655867288913969162,bananaabread,04/20/2022 3:07 PM,,0,2,10,4.5,0,0,0,0,0.0
277,532,655867288913969162,bananaabread,04/20/2022 3:07 PM,living life,0,3,15,4.333333333333333,0,0,0,0,0.0
278,533,655867288913969162,bananaabread,04/20/2022 3:07 PM,,0,2,6,2.5,0,0,0,0,0.0
279,534,655867288913969162,bananaabread,04/20/2022 3:07 PM,fun,0,4,15,3.0,2,0,0,1,0.3
280,536,655867288913969162,bananaabread,04/20/2022 3:07 PM,,0,3,10,2.6666666666666665,0,0,0,3,0.0
281,538,655867288913969162,bananaabread,04/20/2022 3:08 PM,,0,1,5,5.0,0,0,0,0,0.0
282,540,655867288913969162,bananaabread,04/20/2022 3:08 PM,havent done anything shower eat,0,9,47,4.333333333333333,0,0,0,9,0.0
283,542,655867288913969162,bananaabread,04/20/2022 3:09 PM,fan room isnt helping heat,0,12,51,3.333333333333333,6,0,0,0,0.0
284,544,655867288913969162,bananaabread,04/20/2022 3:09 PM,,0,1,4,4.0,0,0,0,0,0.0
285,549,655867288913969162,bananaabread,04/20/2022 3:09 PM,she’s cool she’s 14,0,6,28,3.8333333333333335,1,0,1,0,0.35
286,552,655867288913969162,bananaabread,04/20/2022 3:10 PM,,0,1,4,4.0,0,0,0,0,0.0
287,554,655867288913969162,bananaabread,04/20/2022 3:10 PM,,0,1,3,3.0,0,0,0,0,0.0
288,557,655867288913969162,bananaabread,04/20/2022 3:10 PM,,0,1,4,4.0,0,0,0,0,0.0
289,559,655867288913969162,bananaabread,04/20/2022 3:10 PM,ive said many time,0,7,33,3.857142857142857,0,0,0,7,0.5
290,561,655867288913969162,bananaabread,04/20/2022 3:11 PM,cooking good,0,4,22,4.75,0,0,0,4,0.7
291,563,655867288913969162,bananaabread,04/20/2022 3:11 PM,naur,0,1,4,4.0,0,0,0,0,0.0
292,565,655867288913969162,bananaabread,04/20/2022 3:11 PM,government agent something,0,7,39,4.714285714285714,0,0,0,7,0.0
293,566,655867288913969162,bananaabread,04/20/2022 3:11 PM,saking much,0,5,22,3.6,0,0,0,5,0.2
294,568,655867288913969162,bananaabread,04/20/2022 3:11 PM,aking,0,1,5,5.0,0,0,0,1,0.0
295,569,655867288913969162,bananaabread,04/20/2022 3:11 PM,asking,0,1,6,6.0,0,0,0,1,0.0
296,573,655867288913969162,bananaabread,04/20/2022 3:12 PM,question don’t even need answer though 🙄,0,12,62,4.25,4,0,0,0,0.0
297,574,655867288913969162,bananaabread,04/20/2022 3:12 PM,go sleep,0,3,11,3.0,1,0,0,0,0.0
298,577,655867288913969162,bananaabread,04/20/2022 3:12 PM,you’re 3:12 pm,0,3,14,4.0,0,0,0,0,0.0
299,582,655867288913969162,bananaabread,04/20/2022 3:13 PM,,0,2,8,3.5,0,0,0,0,0.0
300,583,655867288913969162,bananaabread,04/20/2022 3:13 PM,amazing amazing day,0,5,26,4.4,1,0,0,0,0.6000000000000001
301,588,655867288913969162,bananaabread,04/27/2022 10:11 PM,remember date,0,6,29,4.0,0,0,0,6,0.0
302,589,655867288913969162,bananaabread,04/27/2022 10:11 PM,,0,3,15,4.333333333333333,0,0,0,3,0.0
303,592,655867288913969162,bananaabread,04/27/2022 10:11 PM,long ago,0,6,26,3.5,0,0,0,6,-0.05
304,595,655867288913969162,bananaabread,04/28/2022 10:13 PM,hello,0,2,11,5.0,0,0,0,0,0.0
305,596,655867288913969162,bananaabread,04/28/2022 10:13 PM,fun,0,4,13,2.5,0,0,0,4,0.3
306,599,655867288913969162,bananaabread,04/28/2022 10:14 PM,enjoyed,0,3,16,4.666666666666667,1,0,0,0,0.5
307,603,655867288913969162,bananaabread,04/28/2022 10:15 PM,hope,0,4,13,2.5,0,0,0,4,0.0
308,604,655867288913969162,bananaabread,04/28/2022 10:15 PM,gn,0,1,2,2.0,0,0,0,1,0.0
309,606,655867288913969162,bananaabread,04/29/2022 9:33 PM,breanna slayed play today,0,6,31,4.333333333333333,0,0,0,6,0.0
310,609,655867288913969162,bananaabread,04/29/2022 9:39 PM,line sang song good rlly rlly fun,0,18,69,3.0588235294117645,0,0,0,17,0.5
311,612,655867288913969162,bananaabread,04/29/2022 9:39 PM,duet dorothy,0,6,27,3.6666666666666665,0,0,0,6,0.0
312,615,655867288913969162,bananaabread,04/29/2022 9:40 PM,called rainbow reprise,0,6,35,5.0,0,0,0,6,0.0
313,616,655867288913969162,bananaabread,04/29/2022 9:40 PM,think,0,2,7,3.0,0,0,0,2,0.0
314,619,655867288913969162,bananaabread,04/29/2022 9:40 PM,shhh,0,1,4,4.0,0,0,0,1,0.0
315,621,655867288913969162,bananaabread,04/29/2022 9:41 PM,called rainbow reprise https://m.youtube.com/watch?v=-pelkbsgo4a,0,8,81,9.25,0,0,0,7,0.0
316,623,655867288913969162,bananaabread,04/29/2022 9:41 PM,😌👌,0,1,2,2.0,0,0,0,0,0.0
317,625,655867288913969162,bananaabread,04/29/2022 9:41 PM,yessir,0,1,6,6.0,0,0,0,0,0.0
318,626,655867288913969162,bananaabread,04/29/2022 9:42 PM,recording tomorrow,0,5,31,5.4,2,0,0,0,0.0
319,628,655867288913969162,bananaabread,04/29/2022 9:42 PM,buy thing,0,6,21,2.6666666666666665,0,0,0,6,0.0
320,629,655867288913969162,bananaabread,04/29/2022 9:42 PM,dvd,0,2,5,2.0,0,0,0,2,0.0
321,633,655867288913969162,bananaabread,04/29/2022 9:42 PM,oh,0,1,2,2.0,0,0,0,1,0.0
322,636,655867288913969162,bananaabread,04/29/2022 9:42 PM,,0,3,12,3.333333333333333,0,0,0,3,0.0
323,639,655867288913969162,bananaabread,04/29/2022 9:42 PM,gn 💞,0,2,4,1.5,0,0,0,1,0.0
324,641,655867288913969162,bananaabread,04/30/2022 10:12 PM,good,0,3,11,3.0,0,0,0,3,0.7
325,642,655867288913969162,bananaabread,04/30/2022 10:12 PM,good friday though,0,6,28,3.8333333333333335,2,0,0,0,0.7
326,643,655867288913969162,bananaabread,04/30/2022 10:12 PM,best show,0,5,22,3.6,2,0,0,0,1.0
327,644,655867288913969162,bananaabread,04/30/2022 10:12 PM,mi opinion,0,3,13,3.6666666666666665,0,0,0,0,0.0
328,646,655867288913969162,bananaabread,04/30/2022 10:44 PM,friday number 1 thursday number 2 today number 3,0,10,55,4.6,0,0,3,7,0.0
329,647,655867288913969162,bananaabread,04/30/2022 10:44 PM,today diddnt give vibe,0,8,40,4.125,0,0,0,8,0.0
330,648,655867288913969162,bananaabread,04/30/2022 10:46 PM,say goodbye emoji pfp,0,6,27,3.6666666666666665,2,0,0,0,0.0
331,649,655867288913969162,bananaabread,04/30/2022 10:46 PM,changing mr wolf bad guy,0,10,44,3.5,4,0,0,0,-0.6999999999999998
332,650,655867288913969162,bananaabread,04/30/2022 10:46 PM,cuz love,0,4,14,2.75,1,0,0,1,0.5
333,654,655867288913969162,bananaabread,04/30/2022 10:53 PM,willl,0,2,7,3.0,0,0,0,2,0.0
334,655,655867288913969162,bananaabread,04/30/2022 10:53 PM,year fun,0,5,20,3.2,0,0,0,5,0.3
335,658,655867288913969162,bananaabread,04/30/2022 10:55 PM,oh,0,2,7,3.0,0,0,0,2,0.0
336,659,655867288913969162,bananaabread,04/30/2022 10:55 PM,,0,2,6,2.5,0,0,0,2,0.0
337,663,655867288913969162,bananaabread,05/19/2022 7:05 PM,dad already bought teacher gonna send show email,0,16,76,3.8125,7,0,0,1,0.0
338,664,655867288913969162,bananaabread,05/19/2022 7:05 PM,didnt yet,0,6,23,3.0,4,0,0,0,0.0
339,665,655867288913969162,bananaabread,05/19/2022 7:05 PM,dad get recording he'll send,0,11,54,4.0,5,0,0,0,0.0
340,668,655867288913969162,bananaabread,06/10/2022 4:36 PM,naur edric,0,5,22,3.6,1,0,0,1,0.0
341,670,655867288913969162,bananaabread,06/18/2022 5:58 PM,ready,0,3,13,3.6666666666666665,1,0,0,0,0.2
342,672,655867288913969162,bananaabread,06/18/2022 5:59 PM,one minute nothing ready,0,9,42,3.7777777777777777,0,0,0,9,0.2
343,674,655867288913969162,bananaabread,06/18/2022 6:00 PM,,0,2,7,3.0,1,0,0,0,0.0
344,678,655867288913969162,bananaabread,06/26/2022 3:16 PM,yo mama,0,2,7,3.0,0,0,0,0,0.0
345,680,655867288913969162,bananaabread,06/30/2022 8:58 PM,heyy ummm happened really name avatar sent girl erm *\*\*\* stuff fuck? https://discord.gg/cuq2pg3ezb check #shame youll see. anyways explain happened blocking you. sorry misunderstanding wanna take risk creep friendslist.,1,65,366,4.646153846153847,33,1,0,0,-0.2333333333333333
346,682,655867288913969162,bananaabread,07/03/2022 3:48 PM,,0,2,9,4.0,0,0,0,2,0.0
347,683,655867288913969162,bananaabread,07/03/2022 3:48 PM,offended,0,2,12,5.5,0,0,0,0,0.0
348,687,655867288913969162,bananaabread,07/03/2022 3:48 PM,shh 🤫,0,2,5,2.0,0,0,0,1,0.0
349,690,655867288913969162,bananaabread,07/17/2022 6:16 PM,,0,1,5,5.0,0,0,0,1,0.0
350,692,655867288913969162,bananaabread,07/17/2022 6:16 PM,home,0,1,4,4.0,0,0,0,0,0.0
351,694,655867288913969162,bananaabread,07/17/2022 6:16 PM,,0,1,3,3.0,0,0,0,0,0.0
352,697,655867288913969162,bananaabread,07/17/2022 6:17 PM,want ask,0,6,21,2.6666666666666665,4,0,0,0,0.0
353,699,655867288913969162,bananaabread,07/17/2022 6:17 PM,,0,1,3,3.0,0,0,0,0,0.0
354,704,655867288913969162,bananaabread,07/17/2022 6:18 PM,theyre kitchen,0,4,21,4.5,0,0,0,4,0.0
355,708,655867288913969162,bananaabread,07/20/2022 3:05 PM,,0,1,5,5.0,0,0,0,1,0.0
356,711,655867288913969162,bananaabread,07/20/2022 3:05 PM,um,0,1,2,2.0,0,0,0,1,0.0
357,712,655867288913969162,bananaabread,07/20/2022 3:05 PM,um,0,1,2,2.0,0,0,0,1,0.0
358,713,655867288913969162,bananaabread,07/20/2022 3:05 PM,um,0,1,2,2.0,0,0,0,1,0.0
359,714,655867288913969162,bananaabread,07/20/2022 3:05 PM,one,0,3,13,3.6666666666666665,1,0,0,0,0.0
360,716,655867288913969162,bananaabread,07/20/2022 3:05 PM,,0,2,4,1.5,0,0,0,2,0.0
361,717,655867288913969162,bananaabread,07/20/2022 3:05 PM,one,0,4,17,3.5,0,0,0,4,0.0
362,721,655867288913969162,bananaabread,07/20/2022 3:06 PM,take much brain power,0,6,30,4.166666666666667,1,0,0,0,0.2
363,724,655867288913969162,bananaabread,07/20/2022 3:06 PM,si,0,1,2,2.0,0,0,0,0,0.0
364,726,655867288913969162,bananaabread,07/20/2022 3:07 PM,,0,1,2,2.0,1,0,0,0,0.0
365,727,655867288913969162,bananaabread,07/20/2022 3:07 PM,si,0,1,2,2.0,0,0,0,0,0.0
366,729,655867288913969162,bananaabread,07/20/2022 3:07 PM,naur,0,1,4,4.0,0,0,0,0,0.0
367,732,655867288913969162,bananaabread,07/20/2022 3:07 PM,,0,3,10,2.6666666666666665,0,0,0,3,0.0
368,737,655867288913969162,bananaabread,07/20/2022 3:09 PM,think harder,0,2,12,5.5,0,0,0,0,-0.1
369,739,655867288913969162,bananaabread,07/20/2022 3:10 PM,omg,0,1,3,3.0,0,0,0,1,0.0
370,740,655867288913969162,bananaabread,07/20/2022 3:10 PM,watch one,0,5,24,4.0,0,0,0,5,0.0
371,741,655867288913969162,bananaabread,07/20/2022 3:10 PM,thing,0,1,5,5.0,0,0,0,1,0.0
372,743,655867288913969162,bananaabread,07/20/2022 3:10 PM,,0,3,13,3.6666666666666665,0,0,0,3,0.0
373,744,655867288913969162,bananaabread,07/20/2022 3:10 PM,white haired guy,0,3,16,4.666666666666667,0,0,0,3,0.0
374,746,655867288913969162,bananaabread,07/20/2022 3:10 PM,thing,0,3,14,4.0,0,0,0,3,0.0
375,748,655867288913969162,bananaabread,07/20/2022 3:10 PM,name gojo,0,5,20,3.2,0,0,0,5,0.0
376,749,655867288913969162,bananaabread,07/20/2022 3:10 PM,thing,0,3,13,3.6666666666666665,0,0,0,3,0.0
377,751,655867288913969162,bananaabread,07/20/2022 3:10 PM,,0,2,8,3.5,0,0,0,2,0.0
378,754,655867288913969162,bananaabread,07/20/2022 3:11 PM,nope,0,1,4,4.0,0,0,0,0,0.0
379,757,655867288913969162,bananaabread,07/20/2022 3:11 PM,free 24/7,0,3,12,3.333333333333333,0,0,0,0,0.4
380,759,655867288913969162,bananaabread,07/20/2022 3:12 PM,si,0,1,2,2.0,0,0,0,0,0.0
381,761,655867288913969162,bananaabread,07/20/2022 3:14 PM,forgot job,0,6,22,2.833333333333333,3,0,0,1,0.0
382,763,655867288913969162,bananaabread,07/20/2022 3:14 PM,let today,0,5,19,3.0,0,0,0,5,0.0
383,765,655867288913969162,bananaabread,07/20/2022 3:15 PM,waiting,0,5,23,3.8,2,0,0,1,0.0
384,767,655867288913969162,bananaabread,07/20/2022 6:29 PM,ready,0,4,19,4.0,2,0,0,0,0.2
385,769,655867288913969162,bananaabread,07/20/2022 6:31 PM,wait 5 second,0,5,22,3.6,0,0,1,4,0.0
386,771,655867288913969162,bananaabread,07/20/2022 6:32 PM,ready,0,2,8,3.5,0,0,0,2,0.2
387,775,655867288913969162,bananaabread,07/21/2022 3:51 PM,,0,1,3,3.0,0,0,0,1,0.0
388,777,655867288913969162,bananaabread,07/21/2022 4:29 PM,4:35,0,2,10,4.5,0,0,0,1,0.0
389,778,655867288913969162,bananaabread,07/21/2022 4:29 PM,gimme 5 minute,0,3,15,4.333333333333333,0,0,1,2,0.0
390,780,655867288913969162,bananaabread,07/21/2022 4:33 PM,lied ready,0,5,18,2.8,0,0,0,1,0.2
391,784,655867288913969162,bananaabread,07/23/2022 8:34 PM,watch 9,0,6,22,2.833333333333333,0,0,1,5,0.0
392,786,655867288913969162,bananaabread,07/23/2022 9:04 PM,,0,1,2,2.0,0,0,0,1,0.0
393,787,655867288913969162,bananaabread,07/23/2022 9:04 PM,wait,0,1,4,4.0,0,0,0,1,0.0
394,789,655867288913969162,bananaabread,07/23/2022 9:05 PM,ready,0,2,8,3.5,0,0,0,2,0.2
395,790,655867288913969162,bananaabread,07/23/2022 9:05 PM,rn,0,2,7,3.0,0,0,0,2,0.0
396,793,655867288913969162,bananaabread,07/29/2022 7:44 PM,hola,0,1,4,4.0,0,0,0,0,0.0
397,795,655867288913969162,bananaabread,07/29/2022 7:44 PM,naur,0,1,4,4.0,0,0,0,0,0.0
398,797,655867288913969162,bananaabread,07/29/2022 7:44 PM,,0,1,3,3.0,0,0,0,1,0.0
399,809,655867288913969162,bananaabread,08/02/2022 9:08 PM,,0,1,5,5.0,0,0,0,0,0.0
400,810,655867288913969162,bananaabread,08/02/2022 9:08 PM,stop panic,0,2,10,4.5,0,0,0,0,0.0
401,811,655867288913969162,bananaabread,08/02/2022 9:08 PM,start disco,0,2,11,5.0,0,0,0,0,0.0
402,814,655867288913969162,bananaabread,08/02/2022 9:08 PM,keep trying,0,2,11,5.0,0,0,0,2,0.0
403,816,655867288913969162,bananaabread,08/08/2022 11:05 PM,hii,0,1,3,3.0,0,0,0,0,0.0
404,817,655867288913969162,bananaabread,08/08/2022 11:07 PM,hiiiiiii,0,1,8,8.0,0,0,0,0,0.0
405,818,655867288913969162,bananaabread,08/08/2022 11:08 PM,hiiiiiiiii,0,1,10,10.0,0,0,0,0,0.0
406,821,655867288913969162,bananaabread,08/09/2022 12:21 AM,bros minecraft house,0,5,25,4.2,2,0,0,0,0.0
407,822,655867288913969162,bananaabread,08/09/2022 12:28 AM,ketchup mustard fighting 🤔,0,6,34,4.833333333333333,2,0,0,0,0.0
408,823,655867288913969162,bananaabread,08/09/2022 8:35 PM,brenaa,0,1,6,6.0,0,0,0,0,0.0
409,824,655867288913969162,bananaabread,08/09/2022 8:35 PM,called would pick,0,8,33,3.25,3,0,0,1,0.0
410,825,655867288913969162,bananaabread,08/09/2022 8:39 PM,see online dont try hide 🤨🤨🤨,0,11,45,3.1818181818181817,4,0,0,1,0.0
411,829,655867288913969162,bananaabread,08/09/2022 9:04 PM,tought walk,0,6,26,3.5,0,0,0,6,0.0
412,831,655867288913969162,bananaabread,08/09/2022 9:07 PM,stop,0,1,4,4.0,0,0,0,1,0.0
413,833,655867288913969162,bananaabread,08/09/2022 9:10 PM,get home,0,7,28,3.142857142857143,2,0,0,1,0.0
414,838,655867288913969162,bananaabread,08/09/2022 9:22 PM,bye don’t know spell either,0,8,38,3.875,3,0,0,0,0.0
415,841,655867288913969162,bananaabread,08/09/2022 9:46 PM,bruh,0,1,4,4.0,0,0,0,0,0.0
416,842,655867288913969162,bananaabread,08/09/2022 9:48 PM,si talking air,0,5,21,3.4,2,0,0,0,0.0
417,843,655867288913969162,bananaabread,08/09/2022 9:56 PM,sits,0,4,18,3.75,0,0,0,4,0.0
418,846,655867288913969162,bananaabread,08/09/2022 11:02 PM,"yes, kai 🤖",0,5,15,2.2,0,0,0,4,0.0
419,847,655867288913969162,bananaabread,08/09/2022 11:03 PM,byee he litteraly shackle,0,5,30,5.2,0,0,0,5,0.0
420,848,655867288913969162,bananaabread,08/10/2022 9:38 PM,decide college 8th grade,0,13,57,3.4615384615384617,0,0,0,13,0.0
421,849,655867288913969162,bananaabread,08/10/2022 9:39 PM,answer,0,1,6,6.0,0,0,0,1,0.0
422,851,655867288913969162,bananaabread,08/10/2022 9:39 PM,exactly friend saying dumb thing,0,6,37,5.333333333333333,0,0,0,6,-0.0625
423,855,655867288913969162,bananaabread,08/10/2022 10:24 PM,boy get discord cal,0,6,27,3.6666666666666665,2,0,0,0,0.0
424,856,655867288913969162,bananaabread,08/10/2022 10:24 PM,,0,1,4,4.0,0,0,0,0,0.0
425,858,655867288913969162,bananaabread,08/18/2022 9:22 PM,hiiiiiiii,0,1,9,9.0,0,0,0,0,0.0
426,859,655867288913969162,bananaabread,08/18/2022 9:22 PM,sits 50 year old man,0,7,27,3.0,1,0,1,0,0.1
427,860,655867288913969162,bananaabread,08/18/2022 9:23 PM,need fix posture,0,6,28,3.8333333333333335,3,0,0,0,0.0
428,861,655867288913969162,bananaabread,08/18/2022 9:25 PM,hiiiiiii,0,1,8,8.0,0,0,0,0,0.0
429,862,655867288913969162,bananaabread,08/18/2022 9:25 PM,hiiiiiiiiiiiiii,0,1,15,15.0,0,0,0,0,0.0
430,864,655867288913969162,bananaabread,08/18/2022 9:32 PM,bye card role,0,6,29,4.0,0,0,0,6,0.0
431,865,655867288913969162,bananaabread,08/18/2022 9:33 PM,taking beanie hufflepuff,0,6,35,5.0,2,0,0,0,0.0
432,866,655867288913969162,bananaabread,08/18/2022 9:35 PM,seeing everyone sad make sad,0,6,32,4.5,1,0,0,0,-0.5
433,867,655867288913969162,bananaabread,08/18/2022 9:35 PM,gang miley jumpher,0,9,42,3.7777777777777777,5,0,0,0,0.0
434,869,655867288913969162,bananaabread,08/18/2022 9:59 PM,astonished,0,2,13,6.0,0,0,0,2,0.0
435,870,655867288913969162,bananaabread,08/18/2022 10:02 PM,smart mixed cuz high school student murderer,0,17,79,3.7058823529411766,9,0,0,0,0.12476190476190475
436,871,655867288913969162,bananaabread,08/18/2022 10:02 PM,someone trying finesse u,0,5,29,5.0,1,0,0,0,0.0
437,872,655867288913969162,bananaabread,08/18/2022 10:21 PM,come back,0,2,9,4.0,0,0,0,2,0.0
438,873,655867288913969162,bananaabread,08/18/2022 10:29 PM,gaslighter,0,1,10,10.0,0,0,0,1,0.0
439,875,655867288913969162,bananaabread,08/18/2022 10:29 PM,,0,1,4,4.0,0,0,0,1,0.0
440,876,655867288913969162,bananaabread,08/18/2022 10:29 PM,,0,1,2,2.0,0,0,0,1,0.0
441,877,655867288913969162,bananaabread,08/18/2022 10:29 PM,,0,1,4,4.0,0,0,0,1,0.0
442,878,655867288913969162,bananaabread,08/18/2022 10:44 PM,he crazy goodbye,0,3,17,5.0,0,0,0,0,-0.6
443,879,655867288913969162,bananaabread,08/18/2022 11:26 PM,awwewewee,0,1,9,9.0,0,0,0,1,0.0
444,880,655867288913969162,bananaabread,08/18/2022 11:28 PM,giving 5 star hotel,0,5,23,3.8,0,0,1,0,0.0
445,881,655867288913969162,bananaabread,08/18/2022 11:37 PM,hiiiiiiiiiiii,0,1,13,13.0,0,0,0,0,0.0
446,885,655867288913969162,bananaabread,08/19/2022 12:11 AM,bruh,0,1,4,4.0,0,0,0,0,0.0
447,887,655867288913969162,bananaabread,08/19/2022 8:02 PM,bre,0,1,3,3.0,0,0,0,0,0.0
448,889,655867288913969162,bananaabread,08/19/2022 8:03 PM,wuv ❤️,0,5,16,2.4,2,0,0,1,0.0
449,891,655867288913969162,bananaabread,08/19/2022 8:03 PM,,0,2,4,1.5,1,0,0,1,0.0
450,893,655867288913969162,bananaabread,08/21/2022 9:18 PM,pick phone,0,4,17,3.5,0,0,0,4,0.0
451,894,655867288913969162,bananaabread,08/21/2022 9:19 PM,,0,1,5,5.0,0,0,0,1,0.0
452,895,655867288913969162,bananaabread,08/21/2022 9:19 PM,brenaaaaaaaaaaaa,0,1,16,16.0,0,0,0,1,0.0
453,898,655867288913969162,bananaabread,08/21/2022 9:31 PM,thats say,0,6,23,3.0,4,0,0,0,0.0
454,899,655867288913969162,bananaabread,08/21/2022 9:47 PM,nooooooo,0,1,8,8.0,0,0,0,1,0.0
455,900,655867288913969162,bananaabread,08/21/2022 9:48 PM,even beanie man without beanie 😔,0,9,41,3.6666666666666665,2,0,0,0,0.0
456,903,655867288913969162,bananaabread,08/21/2022 10:40 PM,lmlamammalmlamalma,0,1,18,18.0,0,0,0,1,0.0
457,904,655867288913969162,bananaabread,08/21/2022 10:52 PM,,0,3,12,3.333333333333333,0,0,0,3,0.0
458,905,655867288913969162,bananaabread,08/21/2022 11:13 PM,small,0,3,12,3.333333333333333,0,0,0,3,-0.25
459,906,655867288913969162,bananaabread,08/21/2022 11:15 PM,look one place soul,0,8,38,3.875,3,0,0,0,0.0
460,907,655867288913969162,bananaabread,08/21/2022 11:24 PM,hiiiiiiii,0,1,9,9.0,0,0,0,0,0.0
